metric/train_loss,metric/train_ppl,samples,step,throughput/batches_per_sec,throughput/device/batches_per_sec,throughput/device/flops_per_sec,throughput/device/mfu,throughput/device/samples_per_sec,throughput/device/tokens_per_sec,throughput/flops_per_sec,throughput/samples_per_sec,throughput/tokens_per_sec,time/total,time/train,time/val,total_tokens
3.1470729887485502,23.267859524528465,30,0,8.76701044690907,1.4611684078181786,0.0,0.0,1.4611684078181786,2992.4728992116297,0.0,8.76701044690907,17954.837395269777,33.6245714854449,33.6245714854449,0.0,368640.0
1.842870768904686,6.314640137994399,60,1,8.68228039126792,1.4470467318779867,0.0,0.0,1.4470467318779867,2963.551706886117,0.0,8.68228039126792,17781.3102413167,54.990290846675634,54.990290846675634,0.0,737280.0
2.199176901578903,9.017588081416504,90,2,8.591131680288331,1.4318552800480553,0.0,0.0,1.4318552800480553,2932.4396135384172,0.0,8.591131680288331,17594.637681230502,75.8629915099591,75.8629915099591,0.0,1105920.0
3.544610929489136,34.6262106836547,120,3,8.595938396519921,1.4326563994199868,0.0,0.0,1.4326563994199868,2934.080306012133,0.0,8.595938396519921,17604.4818360728,96.83366805315018,96.83366805315018,0.0,1474560.0
3.9743727445602417,53.216725953661694,150,4,8.5532667602077,1.4255444600346168,0.0,0.0,1.4255444600346168,2919.515054150895,0.0,8.5532667602077,17517.09032490537,117.88404083438218,117.88404083438218,0.0,1843200.0
2.4862694919109343,12.016365254571364,190,5,8.606823026375759,1.4344705043959598,0.0,0.0,1.4344705043959598,2937.7955930029257,0.0,8.606823026375759,17626.773558017554,145.9276242610067,145.9276242610067,0.0,2334720.0
2.8364477127790453,17.055073283930827,220,6,8.575489260378792,1.4292482100631319,0.0,0.0,1.4292482100631319,2927.100334209294,0.0,8.575489260378792,17562.602005255765,166.96154811047018,166.96154811047018,0.0,2703360.0
2.125355917215347,8.375878076875585,250,7,8.612560293160335,1.4354267155267226,0.0,0.0,1.4354267155267226,2939.753913398728,0.0,8.612560293160335,17638.523480392367,188.01706472970545,188.01706472970545,0.0,3072000.0
3.0679410338401794,21.497594256796486,280,8,8.584200494862241,1.4307000824770402,0.0,0.0,1.4307000824770402,2930.0737689129783,0.0,8.584200494862241,17580.44261347787,209.0321517456323,209.0321517456323,0.0,3440640.0
2.370206892490387,10.699605723205426,310,9,8.61286911212916,1.43547818535486,0.0,0.0,1.43547818535486,2939.859323606753,0.0,8.61286911212916,17639.155941640518,230.03339093364775,230.03339093364775,0.0,3809280.0
2.464661014080048,11.759495172964291,350,10,8.585920845723042,1.430986807620507,0.0,0.0,1.430986807620507,2930.6609820067983,0.0,8.585920845723042,17583.96589204079,258.0227415859699,258.0227415859699,0.0,4300800.0
2.0169653952121736,7.515483771204871,380,11,8.611226688145837,1.4352044480243065,0.0,0.0,1.4352044480243065,2939.2987095537796,0.0,8.611226688145837,17635.792257322675,279.0101729258895,279.0101729258895,0.0,4669440.0
2.5417404532432557,12.701758560931788,410,12,8.605484955742586,1.4342474926237643,0.0,0.0,1.4342474926237643,2937.3388648934692,0.0,8.605484955742586,17624.033189360816,299.99834913387895,299.99834913387895,0.0,5038080.0
1.7125482141971589,5.54306842188115,440,13,8.621780610134088,1.436963435022348,0.0,0.0,1.436963435022348,2942.9011149257685,0.0,8.621780610134088,17657.406689554613,320.98565579392016,320.98565579392016,0.0,5406720.0
1.4418325543403625,4.228437562853763,470,14,8.64124282386935,1.4402071373115584,0.0,0.0,1.4402071373115584,2949.5442172140715,0.0,8.64124282386935,17697.26530328443,341.91953893750906,341.91953893750906,0.0,5775360.0
2.5450053453445434,12.743296203192292,510,15,8.648428863303833,1.441404810550639,0.0,0.0,1.441404810550639,2951.9970520077086,0.0,8.648428863303833,17711.98231204625,369.8381555713713,369.8381555713713,0.0,6266880.0
2.8805920004844667,17.824822360216874,540,16,8.616311280652104,1.436051880108684,0.0,0.0,1.436051880108684,2941.0342504625846,0.0,8.616311280652104,17646.20550277551,390.9023344218731,390.9023344218731,0.0,6635520.0
3.6201308965682983,37.34245550143341,570,17,8.639271270089061,1.4398785450148437,0.0,0.0,1.4398785450148437,2948.8712601904,0.0,8.639271270089061,17693.227561142397,412.0815726928413,412.0815726928413,0.0,7004160.0
3.1393617689609528,23.0891259583214,600,18,8.631838531187615,1.4386397551979357,0.0,0.0,1.4386397551979357,2946.3342186453724,0.0,8.631838531187615,17678.005311872235,433.018715435639,433.018715435639,0.0,7372800.0
3.1489563286304474,23.311722103444556,630,19,8.629814841930989,1.4383024736551648,0.0,0.0,1.4383024736551648,2945.6434660457776,0.0,8.629814841930989,17673.860796274665,453.960589742288,453.960589742288,0.0,7741440.0
2.0218034088611603,7.551931881402854,670,20,8.651706600495439,1.4419511000825733,0.0,0.0,1.4419511000825733,2953.11585296911,0.0,8.651706600495439,17718.69511781466,481.8612551372498,481.8612551372498,0.0,8232960.0
3.034110128879547,20.782475943364908,700,21,8.591945989467991,1.431990998244665,0.0,0.0,1.431990998244665,2932.717564405074,0.0,8.591945989467991,17596.305386430446,502.8124467693269,502.8124467693269,0.0,8601600.0
1.9020862877368927,6.6998577024889245,730,22,8.604842010384962,1.4341403350641604,0.0,0.0,1.4341403350641604,2937.1194062114005,0.0,8.604842010384962,17622.716437268402,523.788764981553,523.788764981553,0.0,8970240.0
1.211663728952408,3.3590685858446467,760,23,8.632955556252302,1.4388259260420504,0.0,0.0,1.4388259260420504,2946.715496534119,0.0,8.632955556252302,17680.292979204714,544.7379651032388,544.7379651032388,0.0,9338880.0
3.3302960216999056,27.94661328286317,790,24,8.617754807249977,1.436292467874996,0.0,0.0,1.436292467874996,2941.5269742079918,0.0,8.617754807249977,17649.161845247952,565.7012729272246,565.7012729272246,0.0,9707520.0
1.9262249693274498,6.863551158096925,830,25,8.63288473597019,1.4388141226616986,0.0,0.0,1.4388141226616986,2946.6913232111588,0.0,8.63288473597019,17680.14793926695,593.6185462735593,593.6185462735593,0.0,10199040.0
3.3576829493045808,28.722562085451163,860,26,8.611738457400888,1.435289742900148,0.0,0.0,1.435289742900148,2939.4733934595033,0.0,8.611738457400888,17636.840360757018,614.6943359542638,614.6943359542638,0.0,10567680.0
3.700234019756317,40.45677093601711,890,27,8.619885948801764,1.4366476581336274,0.0,0.0,1.4366476581336274,2942.254403857669,0.0,8.619885948801764,17653.526423146013,635.6787799857557,635.6787799857557,0.0,10936320.0
2.372388482093811,10.722973351831882,920,28,8.629873832199394,1.4383123053665656,0.0,0.0,1.4383123053665656,2945.6636013907264,0.0,8.629873832199394,17673.98160834436,656.6259624734521,656.6259624734521,0.0,11304960.0
3.192644494771957,24.352743066169555,950,29,8.596490780196437,1.4327484633660728,0.0,0.0,1.4327484633660728,2934.268852973717,0.0,8.596490780196437,17605.613117842302,677.6011078935117,677.6011078935117,0.0,11673600.0
2.1314585208892822,8.427149025220514,990,30,8.598591390121438,1.4330985650202397,0.0,0.0,1.4330985650202397,2934.985861161451,0.0,8.598591390121438,17609.915166968705,705.5459406636655,705.5459406636655,0.0,12165120.0
