metric/train_loss,metric/train_ppl,samples,step,throughput/batches_per_sec,throughput/device/batches_per_sec,throughput/device/flops_per_sec,throughput/device/mfu,throughput/device/samples_per_sec,throughput/device/tokens_per_sec,throughput/flops_per_sec,throughput/samples_per_sec,throughput/tokens_per_sec,time/total,time/train,time/val,total_tokens
1.560015892982483,4.758896877601554,920,28,8.641922137154804,1.4403203561924676,0.0,0.0,1.4403203561924676,2949.7760894821736,0.0,8.641922137154804,17698.65653689304,646.8986060284078,646.8986060284078,0.0,11304960.0
1.880259159207344,6.555203483413718,950,29,8.59349117446338,1.4322485290772302,0.0,0.0,1.4322485290772302,2933.2449875501675,0.0,8.59349117446338,17599.469925301004,667.9067074861377,667.9067074861377,0.0,11673600.0
1.1983530238270759,3.3146532697616387,990,30,8.590881398766212,1.4318135664610354,0.0,0.0,1.4318135664610354,2932.3541841122005,0.0,8.590881398766212,17594.125104673203,695.8675060402602,695.8675060402602,0.0,12165120.0
1.7418369233608246,5.707818624025247,1020,31,8.612616111749592,1.4354360186249318,0.0,0.0,1.4354360186249318,2939.7729661438602,0.0,8.612616111749592,17638.637796863164,716.8603854626417,716.8603854626417,0.0,12533760.0
2.2474866837263106,9.46392009626064,1050,32,8.594870213409791,1.4324783689016318,0.0,0.0,1.4324783689016318,2933.715699510542,0.0,8.594870213409791,17602.294197063253,737.8452872782946,737.8452872782946,0.0,12902400.0
1.4782317906618119,4.3851848967112055,1080,33,8.637452581499032,1.4395754302498385,0.0,0.0,1.4395754302498385,2948.250481151669,0.0,8.637452581499032,17689.502886910017,758.8276084028184,758.8276084028184,0.0,13271040.0
1.4748330384492874,4.3703060389393436,1110,34,8.573628659146276,1.4289381098577127,0.0,0.0,1.4289381098577127,2926.4652489885957,0.0,8.573628659146276,17558.791493931574,779.8007442578673,779.8007442578673,0.0,13639680.0
1.2712529852986336,3.565317054654268,1150,35,8.59184043404508,1.43197340567418,0.0,0.0,1.43197340567418,2932.6815348207206,0.0,8.59184043404508,17596.089208924324,807.7499023489654,807.7499023489654,0.0,14131200.0
1.9004263639450074,6.688745674397677,1180,36,8.60374034878177,1.4339567247969616,0.0,0.0,1.4339567247969616,2936.7433723841773,0.0,8.60374034878177,17620.460234305065,828.7264212649316,828.7264212649316,0.0,14499840.0
1.4256276547908784,4.160468361317344,1210,37,8.611084114954503,1.4351806858257505,0.0,0.0,1.4351806858257505,2939.250044571137,0.0,8.611084114954503,17635.50026742682,849.7026860043406,849.7026860043406,0.0,14868480.0
2.3435274183750154,10.417920188549616,1240,38,8.595683453859408,1.4326139089765682,0.0,0.0,1.4326139089765682,2933.9932855840116,0.0,8.595683453859408,17603.959713504068,870.6929935663939,870.6929935663939,0.0,15237120.0
1.5956053256988525,4.931313219458296,1270,39,8.578562015212597,1.4297603358687663,0.0,0.0,1.4297603358687663,2928.1491678592333,0.0,8.578562015212597,17568.8950071554,891.6935509592295,891.6935509592295,0.0,15605760.0
1.4670822598040103,4.336563697849005,1310,40,8.632733173828063,1.4387888623046772,0.0,0.0,1.4387888623046772,2946.639589999979,0.0,8.632733173828063,17679.837539999873,975.2405259944499,975.2405259944499,0.0,16097280.0
0.9730230063199997,2.6459310477980953,1340,41,8.614669801511267,1.435778300251878,0.0,0.0,1.435778300251878,2940.473958915846,0.0,8.614669801511267,17642.843753495075,998.5447370298207,998.5447370298207,0.0,16465920.0
2.637222331762314,13.974333586167944,1370,42,8.615723128517756,1.4359538547529593,0.0,0.0,1.4359538547529593,2940.8334945340607,0.0,8.615723128517756,17645.000967204363,1019.6016066819429,1019.6016066819429,0.0,16834560.0
1.495924562215805,4.46346139347421,1400,43,8.622370766685352,1.4370617944475585,0.0,0.0,1.4370617944475585,2943.1025550286,0.0,8.622370766685352,17658.6153301716,1040.8334544133395,1040.8334544133395,0.0,17203200.0
2.040871360898018,7.697313415488748,1430,44,8.65346146406564,1.4422435773442732,0.0,0.0,1.4422435773442732,2953.7148464010716,0.0,8.65346146406564,17722.28907840643,1061.8011467531323,1061.8011467531323,0.0,17571840.0
1.4859866961836814,4.419323792146998,1470,45,8.595262554590239,1.4325437590983732,0.0,0.0,1.4325437590983732,2933.8496186334683,0.0,8.595262554590239,17603.09771180081,1089.8022769130766,1089.8022769130766,0.0,18063360.0
2.2519411891698837,9.506171213899355,1500,46,8.578483049159924,1.4297471748599875,0.0,0.0,1.4297471748599875,2928.1222141132544,0.0,8.578483049159924,17568.733284679525,1110.8446471095085,1110.8446471095085,0.0,18432000.0
1.741542774438858,5.706139922236474,1530,47,8.609531274184423,1.4349218790307372,0.0,0.0,1.4349218790307372,2938.72000825495,0.0,8.609531274184423,17632.3200495297,1131.8436466827989,1131.8436466827989,0.0,18800640.0
1.7845626920461655,5.956974345636748,1560,48,8.597511647795296,1.4329186079658824,0.0,0.0,1.4329186079658824,2934.6173091141272,0.0,8.597511647795296,17607.703854684765,1152.871647939086,1152.871647939086,0.0,19169280.0
1.396280398964882,4.040144258822475,1590,49,8.583947048583095,1.430657841430516,0.0,0.0,1.430657841430516,2929.9872592496968,0.0,8.583947048583095,17579.92355549818,1173.877433994785,1173.877433994785,0.0,19537920.0
1.3907761931419373,4.017967561809205,1630,50,8.612940859492133,1.4354901432486888,0.0,0.0,1.4354901432486888,2939.8838133733148,0.0,8.612940859492133,17639.302880239888,1201.8603314608335,1201.8603314608335,0.0,20029440.0
1.5435876363888383,4.681355180000211,1660,51,8.594771775393975,1.4324619625656625,0.0,0.0,1.4324619625656625,2933.682099334477,0.0,8.594771775393975,17602.09259600686,1222.848507553339,1222.848507553339,0.0,20398080.0
1.3722555726766585,3.9442371832641947,1690,52,8.639585784648677,1.4399309641081128,0.0,0.0,1.4399309641081128,2948.978614493415,0.0,8.639585784648677,17693.87168696049,1243.8227064032108,1243.8227064032108,0.0,20766720.0
0.9860760651528835,2.68069493537299,1720,53,8.629515221272761,1.4382525368787937,0.0,0.0,1.4382525368787937,2945.5411955277696,0.0,8.629515221272761,17673.247173166616,1264.7929318454117,1264.7929318454117,0.0,21135360.0
0.992381039261818,2.6976500421214333,1750,54,8.61112879589718,1.43518813264953,0.0,0.0,1.43518813264953,2939.2652956662373,0.0,8.61112879589718,17635.591773997425,1285.7626258395612,1285.7626258395612,0.0,21504000.0
1.1087496161460877,3.030566652752599,1790,55,8.603199176554394,1.4338665294257325,0.0,0.0,1.4338665294257325,2936.5586522639,0.0,8.603199176554394,17619.3519135834,1313.7202895935625,1313.7202895935625,0.0,21995520.0
2.6591768622398377,14.284526125228265,1820,56,8.60815447402926,1.4346924123382099,0.0,0.0,1.4346924123382099,2938.250060468654,0.0,8.60815447402926,17629.500362811923,1334.6944491248578,1334.6944491248578,0.0,22364160.0
1.6134481608867646,5.020091501293199,1850,57,8.575019317732327,1.4291698862887212,0.0,0.0,1.4291698862887212,2926.939927119301,0.0,8.575019317732327,17561.639562715805,1355.8504884820431,1355.8504884820431,0.0,22732800.0
1.5657148122787476,4.78609487282554,1880,58,8.618436508464656,1.4364060847441094,0.0,0.0,1.4364060847441094,2941.759661555936,0.0,8.618436508464656,17650.557969335616,1376.9524320736527,1376.9524320736527,0.0,23101440.0
1.713973081111908,5.5509721862506405,1910,59,8.615345795653964,1.4358909659423273,0.0,0.0,1.4358909659423273,2940.7046982498864,0.0,8.615345795653964,17644.228189499318,1397.9435921497643,1397.9435921497643,0.0,23470080.0
0.9466079026460648,2.5769535396235503,1950,60,8.59809450468047,1.4330157507800783,0.0,0.0,1.4330157507800783,2934.8162575976003,0.0,8.59809450468047,17608.8975455856,1425.8923027534038,1425.8923027534038,0.0,23961600.0
1.30570949614048,3.690306423267108,1980,61,8.608127076628763,1.434687846104794,0.0,0.0,1.434687846104794,2938.240708822618,0.0,8.608127076628763,17629.444252935707,1446.8728403206915,1446.8728403206915,0.0,24330240.0
1.7469877809286118,5.737294632972451,2010,62,8.626555296911658,1.4377592161519428,0.0,0.0,1.4377592161519428,2944.530874679179,0.0,8.626555296911658,17667.185248075075,1467.8298783451319,1467.8298783451319,0.0,24698880.0
1.218604815006256,3.3824652752419633,2040,63,8.577382724597072,1.4295637874328453,0.0,0.0,1.4295637874328453,2927.746636662467,0.0,8.577382724597072,17566.479819974804,1488.8208360206336,1488.8208360206336,0.0,25067520.0
1.5489198446273804,4.7063838102908,2070,64,8.626420797889704,1.4377367996482842,0.0,0.0,1.4377367996482842,2944.484965679686,0.0,8.626420797889704,17666.909794078114,1509.783603824675,1509.783603824675,0.0,25436160.0
2.2304441154003145,9.3039972105119,2110,65,8.617529414891582,1.4362549024819302,0.0,0.0,1.4362549024819302,2941.450040282993,0.0,8.617529414891582,17648.70024169796,1537.7314573023468,1537.7314573023468,0.0,25927680.0
1.2487861692905426,3.4861088422629374,2140,66,8.608433817848852,1.4347389696414752,0.0,0.0,1.4347389696414752,2938.345409825741,0.0,8.608433817848852,17630.072458954448,1558.8717769216746,1558.8717769216746,0.0,26296320.0
1.3563885629177093,3.882147822273781,2170,67,8.640078949076122,1.4400131581793536,0.0,0.0,1.4400131581793536,2949.146947951316,0.0,8.640078949076122,17694.881687707897,1579.833412932232,1579.833412932232,0.0,26664960.0
0.9344564318656922,2.545829249911816,2200,68,8.616872405753275,1.4361454009588792,0.0,0.0,1.4361454009588792,2941.2257811637846,0.0,8.616872405753275,17647.354686982708,1600.9541476257145,1600.9541476257145,0.0,27033600.0
1.1844340771436692,3.2688363886882725,2230,69,8.623000429929947,1.4371667383216578,0.0,0.0,1.4371667383216578,2943.317480082755,0.0,8.623000429929947,17659.90488049653,1622.0602836441249,1622.0602836441249,0.0,27402240.0
1.175379864871502,3.239373234248487,2270,70,8.634621428870634,1.439103571478439,0.0,0.0,1.439103571478439,2947.284114387843,0.0,8.634621428870634,17683.70468632706,1650.0032155662775,1650.0032155662775,0.0,27893760.0
0.8014498591423035,2.2287699896304707,2300,71,8.600280109751864,1.4333800182919774,0.0,0.0,1.4333800182919774,2935.5622774619696,0.0,8.600280109751864,17613.373664771818,1670.9771627411246,1670.9771627411246,0.0,28262400.0
2.8199858546257017,16.776613358986015,2330,72,8.598631316502562,1.4331052194170935,0.0,0.0,1.4331052194170935,2934.9994893662074,0.0,8.598631316502562,17609.996936197247,1691.9734615366906,1691.9734615366906,0.0,28631040.0
1.3256549000740052,3.7646500174330364,2360,73,8.632845277476815,1.4388075462461358,0.0,0.0,1.4388075462461358,2946.677854712086,0.0,8.632845277476815,17680.067128272516,1712.9474992491305,1712.9474992491305,0.0,28999680.0
1.6832953929901122,5.383266752622181,2390,74,8.576799223988461,1.4294665373314104,0.0,0.0,1.4294665373314104,2927.5474684547285,0.0,8.576799223988461,17565.284810728368,1733.9370949529111,1733.9370949529111,0.0,29368320.0
2.0439901262521745,7.721357003555062,2430,75,8.594447066324754,1.432407844387459,0.0,0.0,1.432407844387459,2933.571265305516,0.0,8.594447066324754,17601.427591833097,1761.902243508026,1761.902243508026,0.0,29859840.0
1.3575191915035247,3.8865395718269595,2460,76,8.608548512105786,1.4347580853509643,0.0,0.0,1.4347580853509643,2938.384558798775,0.0,8.608548512105786,17630.30735279265,1782.8751092888415,1782.8751092888415,0.0,30228480.0
1.7026660680770873,5.48856077961151,2490,77,8.612235136628748,1.4353725227714578,0.0,0.0,1.4353725227714578,2939.6429266359455,0.0,8.612235136628748,17637.857559815675,1803.851243449375,1803.851243449375,0.0,30597120.0
1.6729459166526794,5.327840074033171,2520,78,8.615845564291817,1.4359742607153028,0.0,0.0,1.4359742607153028,2940.87528594494,0.0,8.615845564291817,17645.25171566964,1824.8267566896975,1824.8267566896975,0.0,30965760.0
1.6226146817207336,5.066319827390841,2550,79,8.613060579266765,1.435510096544461,0.0,0.0,1.435510096544461,2939.924677723056,0.0,8.613060579266765,17639.548066338335,1845.8010980766267,1845.8010980766267,0.0,31334400.0
2.214222764968872,9.154291309973475,2590,80,8.617418308048116,1.436236384674686,0.0,0.0,1.436236384674686,2941.412115813757,0.0,8.617418308048116,17648.47269488254,1932.6389601808041,1932.6389601808041,0.0,31825920.0
1.9453858971595763,6.996331198501939,2620,81,8.661647350017484,1.4436078916695805,0.0,0.0,1.4436078916695805,2956.508962139301,0.0,8.661647350017484,17739.053772835807,1953.668100481853,1953.668100481853,0.0,32194560.0
1.148821622133255,3.154473556897966,2650,82,7.961624354622942,1.326937392437157,0.0,0.0,1.326937392437157,2717.5677797112976,0.0,7.961624354622942,16305.406678267786,1974.7008580956608,1974.7008580956608,0.0,32563200.0
1.8084075033664704,6.100724309340515,2680,83,8.596463204635638,1.432743867439273,0.0,0.0,1.432743867439273,2934.259440515631,0.0,8.596463204635638,17605.556643093787,1995.668313441798,1995.668313441798,0.0,32931840.0
2.5895799875259398,13.324174108437157,2710,84,8.592589954345199,1.4320983257241997,0.0,0.0,1.4320983257241997,2932.937371083161,0.0,8.592589954345199,17597.624226498967,2016.8052903618664,2016.8052903618664,0.0,33300480.0
1.16346173286438,3.2009951084809067,2750,85,8.581989511978989,1.4303315853298315,0.0,0.0,1.4303315853298315,2929.319086755495,0.0,8.581989511978989,17575.91452053297,2044.8416080642492,2044.8416080642492,0.0,33792000.0
2.5108979642391205,12.315984410132156,2780,86,8.608371036949382,1.4347285061582304,0.0,0.0,1.4347285061582304,2938.323980612056,0.0,8.608371036949382,17629.943883672335,2066.0090673472732,2066.0090673472732,0.0,34160640.0
1.1207982257008553,3.0673016253550895,2810,87,8.563484261294684,1.4272473768824474,0.0,0.0,1.4272473768824474,2923.0026278552523,0.0,8.563484261294684,17538.015767131514,2087.0610544607043,2087.0610544607043,0.0,34529280.0
2.0766643553972246,7.977813332253812,2840,88,8.56896820056094,1.4281613667601567,0.0,0.0,1.4281613667601567,2924.874479124801,0.0,8.56896820056094,17549.246874748806,2108.090589556843,2108.090589556843,0.0,34897920.0
1.6409612059593202,5.160127074128467,2870,89,8.591126845673971,1.4318544742789951,0.0,0.0,1.4318544742789951,2932.437963323382,0.0,8.591126845673971,17594.627779940292,2129.120998913422,2129.120998913422,0.0,35266560.0
1.2326693028211593,3.430374033228784,2910,90,8.621862833031122,1.4369771388385202,0.0,0.0,1.4369771388385202,2942.9291803412893,0.0,8.621862833031122,17657.575082047737,2157.1106672417372,2157.1106672417372,0.0,35758080.0
0.8824217677116394,2.4167454211066826,2940,91,8.62545043619988,1.43757507269998,0.0,0.0,1.43757507269998,2944.153748889559,0.0,8.62545043619988,17664.922493337355,2178.079787625,2178.079787625,0.0,36126720.0
1.6423745959997178,5.167425502890499,2970,92,8.580582786432723,1.4300971310721204,0.0,0.0,1.4300971310721204,2928.8389244357027,0.0,8.580582786432723,17573.033546614217,2199.061054058373,2199.061054058373,0.0,36495360.0
1.979759918153286,7.241004342766448,3000,93,8.60072788624483,1.4334546477074717,0.0,0.0,1.4334546477074717,2935.715118504902,0.0,8.60072788624483,17614.29071102941,2220.0423704255372,2220.0423704255372,0.0,36864000.0
1.41680458933115,4.123921740322187,3030,94,8.61157748410353,1.4352629140172548,0.0,0.0,1.4352629140172548,2939.418447907338,0.0,8.61157748410353,17636.510687444028,2241.0208897031844,2241.0208897031844,0.0,37232640.0
0.9881479695439339,2.686254836783773,3070,95,8.63615610551797,1.4393593509196614,0.0,0.0,1.4393593509196614,2947.8079506834665,0.0,8.63615610551797,17686.8477041008,2268.971901426092,2268.971901426092,0.0,37724160.0
1.039930421113968,2.829020167431632,3100,96,8.594826423407147,1.4324710705678578,0.0,0.0,1.4324710705678578,2933.700752522973,0.0,8.594826423407147,17602.204515137837,2290.0515674613416,2290.0515674613416,0.0,38092800.0
1.1167502462863923,3.0549103482554383,3130,97,8.634752399340535,1.439125399890089,0.0,0.0,1.439125399890089,2947.3288189749023,0.0,8.634752399340535,17683.972913849415,2311.0179953519255,2311.0179953519255,0.0,38461440.0
1.1317292872816325,3.101014410886942,3160,98,8.630097443041596,1.438349573840266,0.0,0.0,1.438349573840266,2945.739927224865,0.0,8.630097443041596,17674.439563349188,2331.983405329287,2331.983405329287,0.0,38830080.0
0.984417262673378,2.6762518780634386,3190,99,8.602054336027987,1.433675722671331,0.0,0.0,1.433675722671331,2936.167880030886,0.0,8.602054336027987,17617.007280185317,2352.974826667458,2352.974826667458,0.0,39198720.0
2.5061404585838316,12.257530203014625,3230,100,8.645904581564745,1.4409840969274574,0.0,0.0,1.4409840969274574,2951.135430507433,0.0,8.645904581564745,17706.812583044597,2380.91021264717,2380.91021264717,0.0,39690240.0
1.3286422550678254,3.7759131786166957,3260,101,8.61890637926514,1.43648439654419,0.0,0.0,1.43648439654419,2941.920044122501,0.0,8.61890637926514,17651.520264735005,2401.882371282205,2401.882371282205,0.0,40058880.0
1.35262441188097,3.867562299800213,3290,102,8.626659419869428,1.4377765699782379,0.0,0.0,1.4377765699782379,2944.566415315431,0.0,8.626659419869428,17667.39849189259,2422.9641732499003,2422.9641732499003,0.0,40427520.0
1.8091695606708527,6.105375182753423,3320,103,8.615218627523722,1.4358697712539537,0.0,0.0,1.4358697712539537,2940.661291528097,0.0,8.615218627523722,17643.967749168583,2443.9160914812237,2443.9160914812237,0.0,40796160.0
0.7685401111841201,2.1566155355948107,3350,104,8.624870677162153,1.4374784461936922,0.0,0.0,1.4374784461936922,2943.9558578046817,0.0,8.624870677162153,17663.73514682809,2464.859702249989,2464.859702249989,0.0,41164800.0
1.643937072902918,5.1755057968802465,3390,105,8.57063653538637,1.428439422564395,0.0,0.0,1.428439422564395,2925.443937411881,0.0,8.57063653538637,17552.663624471286,2492.9867876544595,2492.9867876544595,0.0,41656320.0
1.2180188715457916,3.380483922370754,3420,106,8.632677487472064,1.4387795812453439,0.0,0.0,1.4387795812453439,2946.6205823904643,0.0,8.632677487472064,17679.723494342787,2513.9622123613954,2513.9622123613954,0.0,42024960.0
2.4611738339066505,11.718559111741822,3450,107,8.611755482889148,1.4352925804815246,0.0,0.0,1.4352925804815246,2939.4792048261625,0.0,8.611755482889148,17636.875228956975,2534.9352066460997,2534.9352066460997,0.0,42393600.0
1.6274168580770492,5.090707699243098,3480,108,8.61731692079875,1.4362194867997917,0.0,0.0,1.4362194867997917,2941.3775089659734,0.0,8.61731692079875,17648.26505379584,2555.8905367851257,2555.8905367851257,0.0,42762240.0
1.185254372424606,3.2715188998272637,3510,109,8.591050076851445,1.4318416794752409,0.0,0.0,1.4318416794752409,2932.4117595652933,0.0,8.591050076851445,17594.47055739176,2576.9694588780403,2576.9694588780403,0.0,43130880.0
1.3751770377159118,3.9557769826542217,3550,110,8.646828185054726,1.4411380308424544,0.0,0.0,1.4411380308424544,2951.4506871653466,0.0,8.646828185054726,17708.70412299208,2605.074039015919,2605.074039015919,0.0,43622400.0
2.7620582818984984,15.832396970183952,3580,111,8.582221200544913,1.430370200090819,0.0,0.0,1.430370200090819,2929.398169785997,0.0,8.582221200544913,17576.38901871598,2626.0701201818883,2626.0701201818883,0.0,43991040.0
2.123128429055214,8.357241671520455,3610,112,8.611517983983978,1.4352529973306631,0.0,0.0,1.4352529973306631,2939.398138533198,0.0,8.611517983983978,17636.388831199187,2647.0562656261027,2647.0562656261027,0.0,44359680.0
1.0742636427283287,2.92783617311386,3640,113,8.596145685488175,1.4326909475813625,0.0,0.0,1.4326909475813625,2934.1510606466304,0.0,8.596145685488175,17604.90636387978,2668.0311183966696,2668.0311183966696,0.0,44728320.0
2.5871358513832092,13.291647778508128,3670,114,8.579742315715187,1.4299570526191978,0.0,0.0,1.4299570526191978,2928.552043764117,0.0,8.579742315715187,17571.312262584703,2689.0046571344137,2689.0046571344137,0.0,45096960.0
1.1267362341284752,3.0855694718929425,3710,115,8.58396721256375,1.4306612020939582,0.0,0.0,1.4306612020939582,2929.9941418884264,0.0,8.58396721256375,17579.96485133056,2716.957751987502,2716.957751987502,0.0,45588480.0
1.6694236040115356,5.309106767240259,3740,116,8.570594143545838,1.4284323572576398,0.0,0.0,1.4284323572576398,2925.4294676636464,0.0,8.570594143545838,17552.576805981877,2737.9383471533656,2737.9383471533656,0.0,45957120.0
1.014707514643669,2.7585564420068205,3770,117,8.58922443492372,1.43153740582062,0.0,0.0,1.43153740582062,2931.78860712063,0.0,8.58922443492372,17590.73164272378,2758.9119108095765,2758.9119108095765,0.0,46325760.0
1.7346901834011077,5.667171747915117,3800,118,8.6240050347385,1.4373341724564166,0.0,0.0,1.4373341724564166,2943.660385190741,0.0,8.6240050347385,17661.96231114445,2779.8744916655123,2779.8744916655123,0.0,46694400.0
1.6940138518810273,5.441277413068364,3830,119,8.628282833994408,1.438047138999068,0.0,0.0,1.438047138999068,2945.1205406700915,0.0,8.628282833994408,17670.723244020548,2800.8525792155415,2800.8525792155415,0.0,47063040.0
1.8805018275976182,6.55679441711781,3870,120,7.690600487852197,1.281766747975366,0.0,0.0,1.281766747975366,2625.0582998535497,0.0,7.690600487852197,15750.349799121299,2885.989510597661,2885.989510597661,0.0,47554560.0
2.27205211520195,9.69928445441168,3900,121,8.630832759685036,1.4384721266141727,0.0,0.0,1.4384721266141727,2945.9909153058256,0.0,8.630832759685036,17675.945491834955,2906.9109495058656,2906.9109495058656,0.0,47923200.0
